row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,,
Chi phí lãi tiền gửi,Thành viên Hội đồng quản trị > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,173,253,173.0,253.0
Thù lao và thường,Thành viên Hội đồng quản trị > Thù lao và thường,Thù lao và thường,15.615,13.135,15615.0,13135.0
Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,Thành viên Ban Tổng Giám đốc,,
Chi phí lãi tiền gửi,Thành viên Ban Tổng Giám đốc > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,49,17,49.0,17.0
Tiền lương và thường,Thành viên Ban Tổng Giám đốc > Tiền lương và thường,Tiền lương và thường,14.321,12.308,14321.0,12308.0
Thành viên Ban kiểm soát,Thành viên Ban kiểm soát,Thành viên Ban kiểm soát,Thành viên Ban kiểm soát,Thành viên Ban kiểm soát,,
Chi phí lãi tiền gửi,Thành viên Ban kiểm soát > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,4,-,4.0,
Thù lao và thường,Thành viên Ban kiểm soát > Thù lao và thường,Thù lao và thường,5.708,3.397,5708.0,3397.0
Các công ty và cá nhân có liên quan đến thành viên Hội đồng quản trị,Các công ty và cá nhân có liên quan đến thành viên Hội đồng quản trị,Các công ty và cá nhân có liên quan đến thành viên Hội đồng quản trị,Các công ty và cá nhân có liên quan đến thành viên Hội đồng quản trị,Các công ty và cá nhân có liên quan đến thành viên Hội đồng quản trị,,
Chi phí lãi tiền gửi,Các công ty và cá nhân có liên quan đến thành viên Hội đồng quản trị > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,1.270,5.171,1270.0,5171.0
Các công ty và cá nhân có liên quan đến thành viên Ban Tổng Giám đốc,Các công ty và cá nhân có liên quan đến thành viên Ban Tổng Giám đốc,Các công ty và cá nhân có liên quan đến thành viên Ban Tổng Giám đốc,Các công ty và cá nhân có liên quan đến thành viên Ban Tổng Giám đốc,Các công ty và cá nhân có liên quan đến thành viên Ban Tổng Giám đốc,,
Chi phí lãi tiền gửi,Các công ty và cá nhân có liên quan đến thành viên Ban Tổng Giám đốc > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,9.997,3.762,9997.0,3762.0
Các công ty và cá nhân có liên quan đến thành viên Ban kiểm soát,Các công ty và cá nhân có liên quan đến thành viên Ban kiểm soát,Các công ty và cá nhân có liên quan đến thành viên Ban kiểm soát,Các công ty và cá nhân có liên quan đến thành viên Ban kiểm soát,Các công ty và cá nhân có liên quan đến thành viên Ban kiểm soát,,
Chi phí lãi tiền gửi,Các công ty và cá nhân có liên quan đến thành viên Ban kiểm soát > Chi phí lãi tiền gửi,Chi phí lãi tiền gửi,84,159,84.0,159.0
