row_label_raw,row_label_full,Số đầu năm,Năm nay > 10.124,Năm trước > 1.096,numeric__Năm nay > 10.124,numeric__Năm trước > 1.096
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,40.364,9.028,40364.0,9028.0
Chi quỹ,Chi quỹ,Chi quỹ,(1.268),-,-1268.0,
Số cuối năm,Số cuối năm,Số cuối năm,49.220,10.124,49220.0,10124.0
