row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > Phải nộp > 3.774,Số đầu năm > Số phải nộp > 40.629,Số phát sinh trong năm > Số đã nộp > (30.266),Số phát sinh trong năm > Phải nộp > 14.137,Số cuối năm,numeric__Số đầu năm > Phải nộp > 3.774,numeric__Số đầu năm > Số phải nộp > 40.629,numeric__Số phát sinh trong năm > Số đã nộp > (30.266),numeric__Số phát sinh trong năm > Phải nộp > 14.137,numeric__Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,69.088,137.342,(174.815),31.615,,69088.0,137342.0,-174815.0,31615.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,3.317,39.240,(38.044),4.513,,3317.0,39240.0,-38044.0,4513.0,
Cộng,Cộng,Cộng,76.179,217.211,(243.125),50.265,,76179.0,217211.0,-243125.0,50265.0,
