row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Lê Khắc Gia Bảo,Ông Lê Khắc Gia Bảo,Ông Lê Khắc Gia Bảo,Trưởng ban,
Ông Nguyễn Cao Cường,Ông Nguyễn Cao Cường,Ông Nguyễn Cao Cường,Thành viên,
Ông Đặng Minh Quân,Ông Đặng Minh Quân,Ông Đặng Minh Quân,Thành viên,
Bà Vũ Hạnh Ngân,Bà Vũ Hạnh Ngân,Bà Vũ Hạnh Ngân,Thành viên,
Bà Đỗ Thị Tuyết Trinh,Bà Đỗ Thị Tuyết Trinh,Bà Đỗ Thị Tuyết Trinh,Thành viên,
