row_label_raw,row_label_full,col_0,Vốn điều lệ,Cổ phiếu quỹ,Các quỹ của TCTD,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn điều lệ,numeric__Cổ phiếu quỹ,numeric__Các quỹ của TCTD,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,3.652.819,(34.200),290.521,770.277,4.679.417,3652819.0,-34200.0,290521.0,770277.0,4679417.0
Lợi nhuận trong năm nay,Lợi nhuận trong năm nay,Lợi nhuận trong năm nay,-,-,-,544.521,544.521,,,,544521.0,544521.0
Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2021,Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2021,Trích các quỹ dự trữ bắt buộc trong năm nay từ lợi nhuận sau thuế năm 2021,-,-,115.541,(115.541),-,,,115541.0,-115541.0,
Trích lập quỹ khen thưởng và phúc lợi,Trích lập quỹ khen thưởng và phúc lợi,Trích lập quỹ khen thưởng và phúc lợi,-,-,-,(40.364),(40.364),,,,-40364.0,-40364.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,3.652.819,(34.200),406.062,1.158.893,5.183.574,3652819.0,-34200.0,406062.0,1158893.0,5183574.0
