row_label_raw,row_label_full,col_0,Tại 31/12/2024,Tại 31/12/2023,numeric__Tại 31/12/2024,numeric__Tại 31/12/2023
Chi phí chờ phân bổ,Chi phí chờ phân bổ,Chi phí chờ phân bổ,70.513,76.838,70513.0,76838.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",25,25,25.0,25.0
Cộng,Cộng,Cộng,70.538,76.863,70538.0,76863.0
