row_label_raw,row_label_full,col_0,Tại 31/12/2024,Tại 31/12/2023,numeric__Tại 31/12/2024,numeric__Tại 31/12/2023
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,408.523,-,408523.0,
Trái phiếu do các tổ chức tín dụng khác trong nước phát hành – đã niêm yết,Trái phiếu do các tổ chức tín dụng khác trong nước phát hành – đã niêm yết,Trái phiếu do các tổ chức tín dụng khác trong nước phát hành – đã niêm yết,408.523,-,408523.0,
Chứng khoán kinh doanh khác,Chứng khoán kinh doanh khác,Chứng khoán kinh doanh khác,305.682,-,305682.0,
Chứng chỉ tiền gửi do các tổ chức tín dụng khác trong nước phát hành – chưa niêm yết,Chứng chỉ tiền gửi do các tổ chức tín dụng khác trong nước phát hành – chưa niêm yết,Chứng chỉ tiền gửi do các tổ chức tín dụng khác trong nước phát hành – chưa niêm yết,305.682,-,305682.0,
Dự phòng giảm giá chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,-,-,,
Cộng,Dự phòng giảm giá chứng khoán kinh doanh > Cộng,Cộng,714.205,-,714205.0,
