row_label_raw,row_label_full,col_0,Tại 31/12/2024,Tại 31/12/2023,numeric__Tại 31/12/2024,numeric__Tại 31/12/2023
Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,Chứng chỉ tiền gửi bằng VND,,
Mệnh giá,Chứng chỉ tiền gửi bằng VND > Mệnh giá,Mệnh giá,16.831.000,15.696.000,16831000.0,15696000.0
Trái phiếu,Trái phiếu,Trái phiếu,Trái phiếu,Trái phiếu,,
Mệnh giá,Trái phiếu > Mệnh giá,Mệnh giá,1.725.000,1.725.000,1725000.0,1725000.0
Cộng,Trái phiếu > Cộng,Cộng,18.556.000,17.421.000,18556000.0,17421000.0
