row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,703.774,409.307,703774.0,409307.0
"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:",24.641,1.457,24641.0,1457.0
- Lãi/(Lỗ) chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,- Lãi/(Lỗ) chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,- Lãi/(Lỗ) chênh lệch tỷ giá chưa thực hiện cuối năm trước thực hiện trong năm nay,97,(1.453),97.0,-1453.0
- (Lãi)/Lỗ chênh lệch tỷ giá hối doái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ tại thời điểm cuối năm,- (Lãi)/Lỗ chênh lệch tỷ giá hối doái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ tại thời điểm cuối năm,- (Lãi)/Lỗ chênh lệch tỷ giá hối doái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ tại thời điểm cuối năm,21.194,(97),21194.0,-97.0
- Chi phí không được trừ,- Chi phí không được trừ,- Chi phí không được trừ,3.350,3.007,3350.0,3007.0
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,728.415,410.764,728415.0,410764.0
"Thu nhập được miễn thuế (cổ tức, lợi nhuận được chia)","Thu nhập được miễn thuế (cổ tức, lợi nhuận được chia)","Thu nhập được miễn thuế (cổ tức, lợi nhuận được chia)",(15.204),(6.255),-15204.0,-6255.0
Thu nhập tính thuế,Thu nhập tính thuế,Thu nhập tính thuế,713.211,404.509,713211.0,404509.0
Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp phải nộp theo thuế suất phổ thông từ hoạt động kinh doanh Điều chỉnh thuế thu nhập doanh nghiệp phải nộp kỳ trước,Thuế thu nhập doanh nghiệp phải nộp theo thuế suất phổ thông từ hoạt động kinh doanh Điều chỉnh thuế thu nhập doanh nghiệp phải nộp kỳ trước,Thuế thu nhập doanh nghiệp phải nộp theo thuế suất phổ thông từ hoạt động kinh doanh Điều chỉnh thuế thu nhập doanh nghiệp phải nộp kỳ trước,142.642,80.902,142642.0,80902.0
Thuế thu nhập doanh nghiệp phải nộp theo thuế suất phổ thông từ hoạt động kinh doanh Điều chỉnh thuế thu nhập doanh nghiệp phải nộp kỳ trước,Thuế thu nhập doanh nghiệp phải nộp theo thuế suất phổ thông từ hoạt động kinh doanh Điều chỉnh thuế thu nhập doanh nghiệp phải nộp kỳ trước,Thuế thu nhập doanh nghiệp phải nộp theo thuế suất phổ thông từ hoạt động kinh doanh Điều chỉnh thuế thu nhập doanh nghiệp phải nộp kỳ trước,310,26,310.0,26.0
Tổng thuế thu nhập doanh nghiệp phải nộp,Tổng thuế thu nhập doanh nghiệp phải nộp,Tổng thuế thu nhập doanh nghiệp phải nộp,142.952,80.928,142952.0,80928.0
