row_label_raw,row_label_full,col_0,Tại 31/12/2024,Tại 31/12/2023,numeric__Tại 31/12/2024,numeric__Tại 31/12/2023
"Bất động sản, Quyền tài sản và Bất động sản hình thành trong tương lai","Bất động sản, Quyền tài sản và Bất động sản hình thành trong tương lai","Bất động sản, Quyền tài sản và Bất động sản hình thành trong tương lai",84.985.016,54.653.114,84985016.0,54653114.0
Giấy tờ có giá,Giấy tờ có giá,Giấy tờ có giá,16.496.943,13.596.462,16496943.0,13596462.0
Tài sản khác,Tài sản khác,Tài sản khác,94.700.580,104.046.658,94700580.0,104046658.0
Cộng,Cộng,Cộng,196.182.539,172.296.234,196182539.0,172296234.0
