row_label_raw,row_label_full,col_0,Trước điều chỉnh,Sau điều chỉnh,numeric__Trước điều chỉnh,numeric__Sau điều chỉnh
Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),328.379,328.379,328379.0,328379.0
"Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)","Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)","Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)",(9.720),(9.852),-9720.0,-9852.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),318.659,318.527,318659.0,318527.0
Số cổ phiếu bình quân đề tính lãi (cổ phiếu),Số cổ phiếu bình quân đề tính lãi (cổ phiếu),Số cổ phiếu bình quân đề tính lãi (cổ phiếu),375.231.498,431.549.011,375231498.0,431549011.0
Lãi cơ bản trên cổ phiếu (đồng),Lãi cơ bản trên cổ phiếu (đồng),Lãi cơ bản trên cổ phiếu (đồng),849,738,849.0,738.0
