row_label_raw,row_label_full,Lãi cho vay chưa thu được bằng đồng Việt Nam,Tại 31/12/2024 > 218.937,Tại 31/12/2023 > 169.282,numeric__Tại 31/12/2024 > 218.937,numeric__Tại 31/12/2023 > 169.282
Lãi chứng khoán chưa thu được,Lãi chứng khoán chưa thu được,Lãi chứng khoán chưa thu được,29.722,29.722,29722.0,29722.0
Phí phải thu chưa thu được,Phí phải thu chưa thu được,Phí phải thu chưa thu được,39.411,53.113,39411.0,53113.0
Cộng,Cộng,Cộng,288.070,252.117,288070.0,252117.0
