row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,31/12/2024_2,31/12/2023,31/12/2023_1,31/12/2023_2,numeric__31/12/2024,numeric__31/12/2024_1,numeric__31/12/2024_2,numeric__31/12/2023,numeric__31/12/2023_1,numeric__31/12/2023_2
,,,Tổng số triệu đồng,Vốn CP thường triệu đồng,Tỷ lệ %,Tổng số triệu đồng,Vốn CP thường triệu đồng,Tỷ lệ %,,,,,,
Tổ chức,Tổ chức,Tổ chức,606.939,606.939,8%,1.227.679,1.227.679,17%,606939.0,606939.0,0.08,1227679.0,1227679.0,0.17
Cá nhân,Cá nhân,Cá nhân,6.998.719,6.998.719,92%,5.814.804,5.814.804,83%,6998719.0,6998719.0,0.92,5814804.0,5814804.0,0.83
,,,7.605.658,7.605.658,100%,7.042.483,7.042.483,100%,7605658.0,7605658.0,1.0,7042483.0,7042483.0,1.0
