row_label_raw,row_label_full,col_0,Tại 31/12/2024,Tại 31/12/2023,numeric__Tại 31/12/2024,numeric__Tại 31/12/2023
Cam kết bảo lãnh,Cam kết bảo lãnh,Cam kết bảo lãnh,34.330,33.511,34330.0,33511.0
Cam kết bảo lãnh thanh toán,Cam kết bảo lãnh thanh toán,Cam kết bảo lãnh thanh toán,6.465,-,6465.0,
Cam kết bảo lãnh thực hiện hợp đồng,Cam kết bảo lãnh thực hiện hợp đồng,Cam kết bảo lãnh thực hiện hợp đồng,25.426,26.512,25426.0,26512.0
Cam kết bảo lãnh khác,Cam kết bảo lãnh khác,Cam kết bảo lãnh khác,2.439,6.999,2439.0,6999.0
