row_label_raw,row_label_full,col_0,Tổng dư nợ chovaytriệu đồng,Tổng tiền gửitại các TCTDTriệu đồng,Các cam kếtlín dụngtriệu đồng,Công cụ tài chínhphái sinh (Tổng giá trị hợp đồng)triệu đồng,Kinh doanh vàđầu tưchứngkhoántriệu đồng,numeric__Tổng dư nợ chovaytriệu đồng,numeric__Tổng tiền gửitại các TCTDTriệu đồng,numeric__Các cam kếtlín dụngtriệu đồng,numeric__Công cụ tài chínhphái sinh (Tổng giá trị hợp đồng)triệu đồng,numeric__Kinh doanh vàđầu tưchứngkhoántriệu đồng
Trong nước,Trong nước,Trong nước,46.802.982,5.388.938,34.330,18.377.061,2.796.380,46802982.0,5388938.0,34330.0,18377061.0,2796380.0
Trong nước,Trong nước,Trong nước,46.802.982,5.388.938,34.330,18.377.061,2.796.380,46802982.0,5388938.0,34330.0,18377061.0,2796380.0
