row_label_raw,row_label_full,col_0,2021VND'000,2020VND'000,numeric__2021VND'000,numeric__2020VND'000
Opening balance,Opening balance,Opening balance,"195,227,868",-,,
Increases from business combination,Increases from business combination,Increases from business combination,-,"213,921,246",,
Shared profit/(loss) in associates,Shared profit/(loss) in associates,Shared profit/(loss) in associates,"3,064,567","(29,488,203)",,
Currency translation differences,Currency translation differences,Currency translation differences,"(17,781,945)","10,794,825",,
Closing balance,Closing balance,Closing balance,"180,510,490","195,227,868",,
