row_label_raw,row_label_full,col_0,31/12/2021VND’000,1/1/2021VND’000,numeric__31/12/2021VND’000,numeric__1/1/2021VND’000
Cash on hand,Cash on hand,Cash on hand,"227,268","229,529",227.268,229.529
Cash in banks,Cash in banks,Cash in banks,"644,562,304","696,047,057",,
Cash in transit,Cash in transit,Cash in transit,-,"9,653,700",,
Cash equivalents,Cash equivalents,Cash equivalents,"399,000,000","56,000,000",,
,,,"1,043,789,572","761,930,286",,
