row_label_raw,row_label_full,Từ ngày 1/1/2021 đến ngày 31/12/2021,Việt NamNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,BiNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,ĐứcNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,Nhật BảnNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,MỹNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,Trung QuốcNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,Các nước khácNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,Tổng cộngNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,numeric__Việt NamNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,numeric__BiNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,numeric__ĐứcNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,numeric__Nhật BảnNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,numeric__MỹNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,numeric__Trung QuốcNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,numeric__Các nước khácNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021,numeric__Tổng cộngNghìn VND > Từ ngày 1/1/2021 đến ngày 31/12/2021
Doanh thu bánra ngoài,Doanh thu bánra ngoài,Doanh thu bánra ngoài,103.896.711,77.128.101,2.254.194.005,890.305.497,2.739.884.245,3.172.104.872,4.326.776.415,13.564.289.846,103896711.0,77128101.0,2254194005.0,890305497.0,2739884245.0,3172104872.0,4326776415.0,13564289846.0
Tài sản của bộ phận,Tài sản của bộ phận,Tài sản của bộ phận,30.270.118.574,221.363.342,3.795.213.885,298.007.504,1.080.375.416,1.829.894.491,1.856.223.970,39.351.197.182,30270118574.0,221363342.0,3795213885.0,298007504.0,1080375416.0,1829894491.0,1856223970.0,39351197182.0
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,846.238.772,-,69.172.058,-,-,5.101.715,1.047.431,921.559.976,846238772.0,,69172058.0,,,5101715.0,1047431.0,921559976.0
,,,Việt NamNghìn VND,BiNghìn VND,ĐứcNghìn VND,Nhật BảnNghìn VND,MỹNghìn VND,Các nướckhácNghìn VND,Tổng cộngNghìn VND,,,,,,,,,
Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,Từ ngày 1/1/2020 đến ngày 31/12/2020,,,,,,,,
Doanh thu bánra ngoài,Từ ngày 1/1/2020 đến ngày 31/12/2020 > Doanh thu bánra ngoài,Doanh thu bánra ngoài,100.310.278,2.168.030.828,721.401.110,592.321.521,614.301.694,3.094.815.227,7.291.180.658,,100310278.0,2168030828.0,721401110.0,592321521.0,614301694.0,3094815227.0,7291180658.0,
Tài sản của bộ phận,Từ ngày 1/1/2020 đến ngày 31/12/2020 > Tài sản của bộ phận,Tài sản của bộ phận,31.553.724.237,102.805.243,5.706.084.571,215.265.268,318.909.291,2.212.059.204,40.108.847.814,,31553724237.0,102805243.0,5706084571.0,215265268.0,318909291.0,2212059204.0,40108847814.0,
Chi tiêu vốn,Từ ngày 1/1/2020 đến ngày 31/12/2020 > Chi tiêu vốn,Chi tiêu vốn,1.474.237.254,-,-,-,-,-,1.474.237.254,,1474237254.0,,,,,,1474237254.0,
