row_label_raw,row_label_full,col_0,31/12/2021Nghìn VND,1/1/2021Nghìn VND,numeric__31/12/2021Nghìn VND,numeric__1/1/2021Nghìn VND
Đền bù đất,Đền bù đất,Đền bù đất,337.970.014,774.195.509,337970014.0,774195509.0
"Giải phóng mặt bằng, di dồi cơ sở hạ tầng và các chi phí khác","Giải phóng mặt bằng, di dồi cơ sở hạ tầng và các chi phí khác","Giải phóng mặt bằng, di dồi cơ sở hạ tầng và các chi phí khác",194.478.207,209.074.215,194478207.0,209074215.0
"Nhà xưởng, máy móc và thiết bị","Nhà xưởng, máy móc và thiết bị","Nhà xưởng, máy móc và thiết bị",477.823.887,151.254.220,477823887.0,151254220.0
Các đập chứa đuôi quặng,Các đập chứa đuôi quặng,Các đập chứa đuôi quặng,-,25.288,,25288.0
Các tài sản khác,Các tài sản khác,Các tài sản khác,147.212.080,332.930.997,147212080.0,332930997.0
,,,1.157.484.188,1.467.480.229,1157484188.0,1467480229.0
