row_label_raw,row_label_full,col_0,31/12/2021Nghìn VND,1/1/2021Nghìn VND,numeric__31/12/2021Nghìn VND,numeric__1/1/2021Nghìn VND
Tiền gửi ngắn hạn,Tiền gửi ngắn hạn,Tiền gửi ngắn hạn,7.400.000,-,7400000.0,
Tiền gửi dài hạn,Tiền gửi dài hạn,Tiền gửi dài hạn,-,7.400.000,,7400000.0
Đầu tư nấm giữ đến ngày đáo hạn,Đầu tư nấm giữ đến ngày đáo hạn,Đầu tư nấm giữ đến ngày đáo hạn,7.400.000,7.400.000,7400000.0,7400000.0
