row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 Nghìn VND,2020 Nghìn VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 Nghìn VND,numeric__2020 Nghìn VND
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),60,,261.123.629,51.790.958,60.0,,261123629.0,51790958.0
Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,Lợi nhuận thuần phân bổ cho:,,,,
Cổ đông của Công ty,Lợi nhuận thuần phân bổ cho: > Cổ đông của Công ty,Cổ đông của Công ty,61,,195.611.320,39.195.963,61.0,,195611320.0,39195963.0
Cổ đông không kiểm soát,Lợi nhuận thuần phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,65.512.309,12.594.995,62.0,,65512309.0,12594995.0
,,,,,VND,VND,,,,
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
Lãi cơ bản trên cổ phiếu (VND),Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),70,34,178,39,70.0,34.0,178.0,39.0
