row_label_raw,row_label_full,col_0,2021Nghìn VND,2020Nghìn VND,numeric__2021Nghìn VND,numeric__2020Nghìn VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,195.227.868,-,195227868.0,
Tăng do hợp nhất kinh doanh,Tăng do hợp nhất kinh doanh,Tăng do hợp nhất kinh doanh,-,213.921.246,,213921246.0
Phần lãi/(lỗ) trong công ty liên kết,Phần lãi/(lỗ) trong công ty liên kết,Phần lãi/(lỗ) trong công ty liên kết,3.064.567,(29.488.203),3064567.0,-29488203.0
Chênh lệch do quy đổi tiền tệ,Chênh lệch do quy đổi tiền tệ,Chênh lệch do quy đổi tiền tệ,(17.781.945),10.794.825,-17781945.0,10794825.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,180.510.490,195.227.868,180510490.0,195227868.0
