row_label_raw,row_label_full,col_0,31/12/2021VND’000,1/1/2021VND’000,numeric__31/12/2021VND’000,numeric__1/1/2021VND’000
Long-term bonds issued,Long-term bonds issued,Long-term bonds issued,"10,236,665,680","10,218,664,742",,
Repayable within twelve months (Note 20(a)),Repayable within twelve months (Note 20(a)),Repayable within twelve months (Note 20(a)),"(998,462,786)","(998,222,222)",,
Repayable after twelve months,Repayable after twelve months,Repayable after twelve months,"9,238,202,894","9,220,442,520",,
