row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2021,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,numeric__ĐồngNghìn VND,numeric__FluoritNghìn VND,numeric__VonframNghìn VND,numeric__Các bộ phậnkhácNghìn VND,numeric__Tổng cộngNghìn VND
Tài sản của bộ phậnTài sản không phân bổ,Tài sản của bộ phậnTài sản không phân bổ,Tài sản của bộ phậnTài sản không phân bổ,141.513.923,717.362.819,7.947.576.784,1.694.692.887,10.501.146.41328.850.050.769,141513923.0,717362819.0,7947576784.0,1694692887.0,1.0501146413288501e+21
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,39.351.197.182,,,,,39351197182.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,25.010.017.857,,,,,25010017857.0
Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,ĐồngNghìn VND,FluoritNghìn VND,VonframNghìn VND,Các bộ phậnkhácNghìn VND,Tổng cộngNghìn VND,,,,,
Tài sản của bộ phậnTài sản không phân bổ,Tại ngày 1 tháng 1 năm 2021 > Tài sản của bộ phậnTài sản không phân bổ,Tài sản của bộ phậnTài sản không phân bổ,153.242.533,757.149.316,9.407.654.444,963.525.139,11.281.571.43228.827.276.382,153242533.0,757149316.0,9407654444.0,963525139.0,1.1281571432288273e+21
Tổng tài sản,Tại ngày 1 tháng 1 năm 2021 > Tổng tài sản,Tổng tài sản,,,,,40.108.847.814,,,,,40108847814.0
Tổng nợ phải trả,Tại ngày 1 tháng 1 năm 2021 > Tổng nợ phải trả,Tổng nợ phải trả,,,,,26.029.306.779,,,,,26029306779.0
