row_label_raw,row_label_full,col_0,2021VND'000,2020VND'000,numeric__2021VND'000,numeric__2020VND'000
Interest expense,Interest expense,Interest expense,"1,076,266,273","1,199,925,907",,
Borrowing fees,Borrowing fees,Borrowing fees,"69,055,054","78,922,551",,
Foreign exchange losses,Foreign exchange losses,Foreign exchange losses,"172,839,989","230,948,527",,
Others,Others,Others,"117,290,888","143,171,014",,
,,,"1,435,452,204","1,652,967,999",,
