row_label_raw,row_label_full,col_0,31/12/2021Nghìn VND,1/1/2021Nghìn VND,numeric__31/12/2021Nghìn VND,numeric__1/1/2021Nghìn VND
Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,10.236.665.680,10.218.664.742,10236665680.0,10218664742.0
Khoản đến hạn trả trong vòng 12 tháng(Thuyết minh 20(a)),Khoản đến hạn trả trong vòng 12 tháng(Thuyết minh 20(a)),Khoản đến hạn trả trong vòng 12 tháng(Thuyết minh 20(a)),(998.462.786),(998.222.222),-998462786.0,-998222222.0
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,9.238.202.894,9.220.442.520,9238202894.0,9220442520.0
