row_label_raw,row_label_full,col_0,2021Nghìn VND,2020Nghìn VND,numeric__2021Nghìn VND,numeric__2020Nghìn VND
Chi phí bồi thường bảo hiểm,Chi phí bồi thường bảo hiểm,Chi phí bồi thường bảo hiểm,9.852.770,-,9852770.0,
Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,Lỗ do thanh lý tài sản cố định,1.201.810,8.776.981,1201810.0,8776981.0
Các khoản phạt thuế,Các khoản phạt thuế,Các khoản phạt thuế,-,9.370.848,,9370848.0
Các khoản khác,Các khoản khác,Các khoản khác,73.589.141,40.660.742,73589141.0,40660742.0
,,,84.643.721,58.808.571,84643721.0,58808571.0
