row_label_raw,row_label_full,Ngân hàng HDBank,558.720.558,733.297.968,numeric__558.720.558,numeric__733.297.968
Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,25.321.939.928,24.859.785.367,25321939928.0,24859785367.0
Công ty con,Công ty con,Công ty con,175.459.491.143,136.908.540,175459491143.0,136908540.0
Công ty liên kết,Công ty liên kết,Công ty liên kết,3.930.367.483,2.335.782.331,3930367483.0,2335782331.0
Bên liên quan khác (viii),Bên liên quan khác (viii),Bên liên quan khác (viii),1.052.103.031.167,185.884.019.033,1052103031167.0,185884019033.0
,,,1.257.373.550.279,213.949.793.239,1257373550279.0,213949793239.0
