row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND
Cấn trừ phải trả mua TSCĐ với phải thu ngắn hạn và dài hạn khác,Cấn trừ phải trả mua TSCĐ với phải thu ngắn hạn và dài hạn khác,Cấn trừ phải trả mua TSCĐ với phải thu ngắn hạn và dài hạn khác,2.129.910.369.840,-,2129910369840.0,
Chuyển phải thu về đặt cọc mua tàu bay sang trả mua TSCĐ,Chuyển phải thu về đặt cọc mua tàu bay sang trả mua TSCĐ,Chuyển phải thu về đặt cọc mua tàu bay sang trả mua TSCĐ,1.013.410.674.517,-,1013410674517.0,
Cấn trừ phải thu từ lợi nhuận được chia với phải trả ngắn hạn khác,Cấn trừ phải thu từ lợi nhuận được chia với phải trả ngắn hạn khác,Cấn trừ phải thu từ lợi nhuận được chia với phải trả ngắn hạn khác,845.705.000.000,-,845705000000.0,
Mua TSCĐ chưa thanh toán,Mua TSCĐ chưa thanh toán,Mua TSCĐ chưa thanh toán,371.689.630.160,-,371689630160.0,
