row_label_raw,row_label_full,Công ty con (iii),682.023.185.205,-,numeric__682.023.185.205,numeric__-
Bên liên quan khác (iv),Bên liên quan khác (iv),Bên liên quan khác (iv),669.143.330.621,392.344.113,669143330621.0,392344113.0
,,,1.351.166.515.826,392.344.113,1351166515826.0,392344113.0
