row_label_raw,row_label_full,col_0,col_1,2022VND,2021VND,numeric__col_1,numeric__2022VND,numeric__2021VND
i),i),i),Doanh thu cho thuê khô tàu bay,,,,,
i),i) > i),i),Công ty con,1.134.809.718.632,951.746.616.647,,1134809718632.0,951746616647.0
i),i) > i),i),Công ty liên kết,56.865.797.820,55.736.132.400,,56865797820.0,55736132400.0
i),i) > i),i),Bên liên quan khác,362.932.649.312,292.251.589.700,,362932649312.0,292251589700.0
i),i) > i),i),,1.554.608.165.764,1.299.734.338.747,,1554608165764.0,1299734338747.0
ii),ii),ii),Doanh thu từ phí thu xếp liên quan đến thương mại tàu bay,,,,,
ii),ii) > ii),ii),Công ty con,2.990.947.200.000,-,,2990947200000.0,
iii),iii),iii),Hoạt động vận tải hàng hóa,,,,,
iii),iii),iii),Công ty con:,,,,,
iii),iii) > iii),iii),- Doanh thu,705.717.394.187,1.292.831.826.497,,705717394187.0,1292831826497.0
iii),iii) > iii),iii),- Chi phí hoa hồng,72.578.384.607,84.507.618.039,,72578384607.0,84507618039.0
iv),iv),iv),Doanh thu cho thuê chuyển bay vận chuyển hàng hóa,,,,,
iv),iv) > iv),iv),Công ty con,1.436.581.057.839,1.554.232.484.000,,1436581057839.0,1554232484000.0
v),v),v),Doanh thu khác,,,,,
v),v) > v),v),Công ty liên kết,234.989.073.794,55.430.218.259,,234989073794.0,55430218259.0
v),v) > v),v),Bên liên quan khác,100.944.361.112,300.029.748.989,,100944361112.0,300029748989.0
v),v) > v),v),,335.933.434.906,355.459.967.248,,335933434906.0,355459967248.0
vi),vi),vi),Chi phí thuê hoạt động tàu bay,,,,,
vi),vi) > vi),vi),Bên liên quan khác,1.373.646.527.394,882.616.623.347,,1373646527394.0,882616623347.0
