row_label_raw,row_label_full,Công ty liên kết,15.145.000.000,468.344.946.987,numeric__15.145.000.000,numeric__468.344.946.987
Bên liên quan khác (vii),Bên liên quan khác (vii),Bên liên quan khác (vii),551.983.239.684,1.951.602.041.056,551983239684.0,1951602041056.0
,,,567.128.239.684,2.419.946.988.043,567128239684.0,2419946988043.0
