row_label_raw,row_label_full,col_0,col_1,2022VND,2021VND,numeric__col_1,numeric__2022VND,numeric__2021VND
vii),vii),vii),Mua dịch vụ,,,,,
vii),vii) > vii),vii),Ngân hàng HDBank,886.816.194,-,,886816194.0,
vii),vii) > vii),vii),Cổ đông lớn,10.133.843.913,8.378.243.913,,10133843913.0,8378243913.0
vii),vii) > vii),vii),Bên liên quan khác,558.297.227.441,224.817.645.938,,558297227441.0,224817645938.0
vii),vii) > vii),vii),,569.317.887.548,233.195.889.851,,569317887548.0,233195889851.0
viii),viii),viii),"(Thu) và chi hộ, dòng tiền thuần",,,,,
viii),viii) > viii),viii),Công ty con,499.244.860.682,211.974.586.230,,499244860682.0,211974586230.0
viii),viii) > viii),viii),Công ty liên kết,182.782.243.309,396.681.892.333,,182782243309.0,396681892333.0
ix),ix),ix),Hoạt động tài chính,,,,,
ix),ix),ix),Thu nhập về tiền lãi,,,,,
ix),ix) > ix),ix),Ngân hàng HDBank,12.025.726.026,16.476.182.630,,12025726026.0,16476182630.0
ix),ix) > ix),ix),Công ty liên kết,231.861.202.013,190.410.491.676,,231861202013.0,190410491676.0
ix),ix) > ix),ix),Bên liên quan khác,59.292.000.000,18.914.506.849,,59292000000.0,18914506849.0
ix),ix) > ix),ix),,303.178.928.039,225.801.181.155,,303178928039.0,225801181155.0
ix),ix),ix),Chi phí lãi vay,,,,,
ix),ix) > ix),ix),Ngân hàng HDBank,105.638.061.951,68.494.378.852,,105638061951.0,68494378852.0
ix),ix) > ix),ix),Bên liên quan khác,25.859.589.042,156.855.342.466,,25859589042.0,156855342466.0
ix),ix) > ix),ix),,131.497.650.993,225.349.721.318,,131497650993.0,225349721318.0
ix),ix),ix),Đi vay,,,,,
ix),ix) > ix),ix),Ngân hàng HDBank,8.037.406.959.482,2.710.411.814.342,,8037406959482.0,2710411814342.0
ix),ix) > ix),ix),Bên liên quan khác,45.000.000.000,-,,45000000000.0,
ix),ix) > ix),ix),,8.082.406.959.482,2.710.411.814.342,,8082406959482.0,2710411814342.0
ix),ix),ix),Trả nợ gốc vay,,,,,
ix),ix) > ix),ix),Ngân hàng HDBank,7.434.985.662.395,2.239.034.992.601,,7434985662395.0,2239034992601.0
ix),ix) > ix),ix),Bên liên quan khác,700.000.000.000,-,,700000000000.0,
ix),ix) > ix),ix),,8.134.985.662.395,2.239.034.992.601,,8134985662395.0,2239034992601.0
