row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2022 VND > 3.957.471.614,Số phát sinh VND > 141.170.490.330,Số đã nộp VND > (27.358.551.615),Số phân loại lại/(cấn trừ) VND > (117.099.268.485),Điều chỉnh VND > -,Chênh lệch quy đổi tiền tệ VND > -,31/12/2022 VND > 670.141.844,numeric__1/1/2022 VND > 3.957.471.614,numeric__Số phát sinh VND > 141.170.490.330,numeric__Số đã nộp VND > (27.358.551.615),numeric__Số phân loại lại/(cấn trừ) VND > (117.099.268.485),numeric__Điều chỉnh VND > -,numeric__Chênh lệch quy đổi tiền tệ VND > -,numeric__31/12/2022 VND > 670.141.844
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,3.835.414.277,57.979.516.586,(52.926.448.386),3.180.986.364,16.285.664.552,(3.138.595.853),25.216.537.540,3835414277.0,57979516586.0,-52926448386.0,3180986364.0,16285664552.0,-3138595853.0,25216537540.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,13.773.829.545,35.029.884.395,(33.816.368.160),326.363.807,-,-,15.313.709.587,13773829545.0,35029884395.0,-33816368160.0,326363807.0,,,15313709587.0
Thuế khác,Thuế khác,Thuế khác,720.000,3.975.883.816,(4.395.831.159),493.426.043,-,(73.478.700),720.000,720000.0,3975883816.0,-4395831159.0,493426043.0,,-73478700.0,720000.0
,,,21.567.435.436,238.155.775.127,(118.497.199.320),(113.098.492.271),16.285.664.552,(3.212.074.553),41.201.108.971,21567435436.0,238155775127.0,-118497199320.0,-113098492271.0,16285664552.0,-3212074553.0,41201108971.0
(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ,,,,,,,
,,,,1/1/2022 VND,Số phát sinh VND,Số đã được hoàn lại VND,Số đã cán trừ VND,Chênh lệch quy đổi tiền tệ VND,31/12/2022 VND,,,,,,,
Thuế giá trị gia tăng được khấu trừ,(b) Thuế giá trị gia tăng được khấu trừ > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,,55.126.181.454,262.013.412.793,(137.904.625.020),(117.099.268.485),-,62.135.700.742,,55126181454.0,262013412793.0,-137904625020.0,-117099268485.0,,62135700742.0
