row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2022VND,1/1/2022VND,,
Việt Nam,Việt Nam,Việt Nam,9.593.965.542.069,9.000.999.396.152,9593965542069.0,9000999396152.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,930.626.941.853,548.626.194.612,930626941853.0,548626194612.0
Nhật Bản,Nhật Bản,Nhật Bản,113.249.082.502,9.546.469.092,113249082502.0,9546469092.0
,,,10.637.841.566.424,9.559.172.059.856,10637841566424.0,9559172059856.0
