row_label_raw,row_label_full,col_0,Doanh thu,Doanh thu_1,numeric__Doanh thu,numeric__Doanh thu_1
,,,2022VND,2021VND,,
Việt Nam,Việt Nam,Việt Nam,328.362.134.920,207.719.984.559,328362134920.0,207719984559.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,5.879.795.075.341,5.089.435.667.808,5879795075341.0,5089435667808.0
Châu Âu,Châu Âu,Châu Âu,3.047.691.126.788,2.437.918.630.448,3047691126788.0,2437918630448.0
Nhật Bản,Nhật Bản,Nhật Bản,3.605.173.990.367,3.021.185.351.214,3605173990367.0,3021185351214.0
Hàn Quốc,Hàn Quốc,Hàn Quốc,802.957.283.901,696.510.249.385,802957283901.0,696510249385.0
Các vùng địa lý khác,Các vùng địa lý khác,Các vùng địa lý khác,2.761.208.779.524,2.124.734.891.363,2761208779524.0,2124734891363.0
,,,16.425.188.390.841,13.577.504.774.777,16425188390841.0,13577504774777.0
