row_label_raw,row_label_full,col_0,31/12/2022 > Chênh lệch tạm thời VND,31/12/2022 > Giá trị tính thuế VND,1/1/2022 > Chênh lệch tạm thời VND,1/1/2022 > Giá trị tính thuế VND,numeric__31/12/2022 > Chênh lệch tạm thời VND,numeric__31/12/2022 > Giá trị tính thuế VND,numeric__1/1/2022 > Chênh lệch tạm thời VND,numeric__1/1/2022 > Giá trị tính thuế VND
Các chênh lệch tạm thời được khấu trừ Lỗ tính thuế,Các chênh lệch tạm thời được khấu trừ Lỗ tính thuế,Các chênh lệch tạm thời được khấu trừ Lỗ tính thuế,581.772.246711.852.620.599,116.354.449131.115.019.357,15.141.635.422488.772.216.605,3.028.327.08488.689.689.434,5.817722467118526e+20,1.1635444913111502e+20,1.5141635422488772e+22,3.028327084886897e+20
,,,712.434.392.845,131.231.373.806,503.913.852.027,91.718.016.518,712434392845.0,131231373806.0,503913852027.0,91718016518.0
