row_label_raw,row_label_full,col_0,1/1/2022VND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,Chênh lệch quy đổi tiền tệ VND,31/12/2022VND,numeric__1/1/2022VND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__Chênh lệch quy đổi tiền tệ VND,numeric__31/12/2022VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,3.250.499.735.624,15.162.162.467.087,(14.561.062.009.716),(94.093.563.719),3.757.506.629.276,3250499735624.0,15162162467087.0,-14561062009716.0,-94093563719.0,3757506629276.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,-,27.074.000.000,-,-,27.074.000.000,,27074000000.0,,,27074000000.0
,,,3.250.499.735.624,15.189.236.467.087,(14.561.062.009.716),(94.093.563.719),3.784.580.629.276,3250499735624.0,15189236467087.0,-14561062009716.0,-94093563719.0,3784580629276.0
Số có khả năng trả nợ,Số có khả năng trả nợ,Số có khả năng trả nợ,3.250.499.735.624,,,,3.784.580.629.276,3250499735624.0,,,,3784580629276.0
