row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
Bản hàng,Tổng doanh thu > Bản hàng,Bản hàng,33.200.292.247.740,26.807.955.353.574,33200292247740.0,26807955353574.0
Cung cấp dịch vụ,Tổng doanh thu > Cung cấp dịch vụ,Cung cấp dịch vụ,195.766.286.265,69.115.386.268,195766286265.0,69115386268.0
Doanh thu cho thuê lại đất thuê,Tổng doanh thu > Doanh thu cho thuê lại đất thuê,Doanh thu cho thuê lại đất thuê,258.659.469.704,441.848.730.354,258659469704.0,441848730354.0
Cho thuê bắt động sản đầu tư,Tổng doanh thu > Cho thuê bắt động sản đầu tư,Cho thuê bắt động sản đầu tư,23.028.824.975,15.968.996.859,23028824975.0,15968996859.0
Doanh thu bán bắt động sản,Tổng doanh thu > Doanh thu bán bắt động sản,Doanh thu bán bắt động sản,202.014.162.227,528.092.180.000,202014162227.0,528092180000.0
Doanh thu khác,Tổng doanh thu > Doanh thu khác,Doanh thu khác,5.131.017.524,1.577.789.909,5131017524.0,1577789909.0
,,,33.884.892.008.435,27.864.558.436.964,33884892008435.0,27864558436964.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > Chiết khấu thương mại,Chiết khấu thương mại,(567.038.718.006),(389.925.788.211),-567038718006.0,-389925788211.0
Giảm giả hàng bán,Trừ đi các khoản giảm trừ doanh thu > Giảm giả hàng bán,Giảm giả hàng bán,(642.313.143),(482.370.302),-642313143.0,-482370302.0
Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > Hàng bán bị trả lại,Hàng bán bị trả lại,(34.000.817.299),(21.218.164.118),-34000817299.0,-21218164118.0
,,,(601.681.848.448),(411.626.322.631),-601681848448.0,-411626322631.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,33.283.210.159.987,27.452.932.114.333,33283210159987.0,27452932114333.0
