row_label_raw,row_label_full,col_0,Chi phíbảo hànhVND,Dự phòng khõiphục môi trườngVND,Tổng cộngVND,numeric__Chi phíbảo hànhVND,numeric__Dự phòng khõiphục môi trườngVND,numeric__Tổng cộngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,17.346.213.438,8.762.096.454,26.108.309.892,17346213438.0,8762096454.0,26108309892.0
Dự phòng lập trong năm,Dự phòng lập trong năm,Dự phòng lập trong năm,13.852.864.700,473.798.077,14.326.662.777,13852864700.0,473798077.0,14326662777.0
Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,Dự phòng sử dụng trong năm,(266.619.885),-,(266.619.885),-266619885.0,,-266619885.0
Dự phòng hoàn nhập trong năm,Dự phòng hoàn nhập trong năm,Dự phòng hoàn nhập trong năm,(6.414.954.496),-,(6.414.954.496),-6414954496.0,,-6414954496.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,24.517.503.757,9.235.894.531,33.753.398.288,24517503757.0,9235894531.0,33753398288.0
Ngắn hạn,Ngắn hạn,Ngắn hạn,14.918.462.172,-,14.918.462.172,14918462172.0,,14918462172.0
Dải hạn,Dải hạn,Dải hạn,9.599.041.585,9.235.894.531,18.834.936.116,9599041585.0,9235894531.0,18834936116.0
