row_label_raw,row_label_full,col_0,Giá trị ghi số > 31/12/2016Triệu VND,Giá trị ghi số > 1/1/2016Triệu VND,numeric__Giá trị ghi số > 31/12/2016Triệu VND,numeric__Giá trị ghi số > 1/1/2016Triệu VND
Các công cụ tài chính chịu lãi suất cổ định,Các công cụ tài chính chịu lãi suất cổ định,Các công cụ tài chính chịu lãi suất cổ định,Các công cụ tài chính chịu lãi suất cổ định,Các công cụ tài chính chịu lãi suất cổ định,,
Tải sản tài chính,Các công cụ tài chính chịu lãi suất cổ định > Tải sản tài chính,Tải sản tài chính,4.755.127,2.864.498,4755127.0,2864498.0
Nợ phải trả tài chính,Các công cụ tài chính chịu lãi suất cổ định > Nợ phải trả tài chính,Nợ phải trả tài chính,(6.460.371),(6.566.817),-6460371.0,-6566817.0
,,,(1.705.244),(3.702.319),-1705244.0,-3702319.0
Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,Các công cụ tài chính chịu lãi suất thả nổi,,
Nợ phải trả tài chính,Các công cụ tài chính chịu lãi suất thả nổi > Nợ phải trả tài chính,Nợ phải trả tài chính,-,(289.000),,-289000.0
