row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2016 VND,2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2016 VND,numeric__2015 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,28,33.884.892.008.435,27.864.558.436.964,1.0,28.0,33884892008435.0,27864558436964.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,28,601.681.848.448,411.626.322.631,2.0,28.0,601681848448.0,411626322631.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,,33.283.210.159.987,27.452.932.114.333,10.0,,33283210159987.0,27452932114333.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,29,24.532.650.438.985,21.858.956.167.813,11.0,29.0,24532650438985.0,21858956167813.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,8.750.559.721.002,5.593.975.946.520,20.0,,8750559721002.0,5593975946520.0
Doanh thu hoạt động tải chính,Doanh thu hoạt động tải chính,Doanh thu hoạt động tải chính,21,30,197.181.167.853,248.607.642.113,21.0,30.0,197181167853.0,248607642113.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,31,367.986.756.135,566.233.897.606,22.0,31.0,367986756135.0,566233897606.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,279.951.879.407,251.337.896.345,23.0,,279951879407.0,251337896345.0
Phần lỗ trong công ty liên kết,Phần lỗ trong công ty liên kết,Phần lỗ trong công ty liên kết,24,,(534.948.182),(190.801.524),24.0,,-534948182.0,-190801524.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,32,489.954.015.797,424.150.105.358,25.0,32.0,489954015797.0,424150105358.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,33,404.587.312.609,760.822.612.994,26.0,33.0,404587312609.0,760822612994.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,7.684.677.856.132,4.091.186.171.151,30.0,,7684677856132.0,4091186171151.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,34,434.468.369.665,314.546.263.699,31.0,34.0,434468369665.0,314546263699.0
Chi phí khác,Chi phí khác,Chi phí khác,32,35,417.322.272.122,415.903.770.054,32.0,35.0,417322272122.0,415903770054.0
Lợi nhuận/(lỗ) khác (40 = 31 - 32),Lợi nhuận/(lỗ) khác (40 = 31 - 32),Lợi nhuận/(lỗ) khác (40 = 31 - 32),40,,17.146.097.543,(101.357.506.355),40.0,,17146097543.0,-101357506355.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,7.701.823.953.675,3.989.828.664.796,50.0,,7701823953675.0,3989828664796.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,37,1.138.489.987.447,516.978.888.313,51.0,37.0,1138489987447.0,516978888313.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,37,(42.868.760.701),(31.532.711.296),52.0,37.0,-42868760701.0,-31532711296.0
Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),60,,6.606.202.726.929,3.504.382.487.779,60.0,,6606202726929.0,3504382487779.0
