row_label_raw,row_label_full,STT,Công ty con cấp 2,Hoạt động chính,Tỷ lệ lợi ích trực tiếp của công ty con cấp 1,Tỷ lệ lợi ích trực tiếp của công ty con cấp 1_1,Tỷ lệ lợi ích của Tập đoàn,Tỷ lệ lợi ích của Tập đoàn_1,numeric__Công ty con cấp 2,numeric__Hoạt động chính,numeric__Tỷ lệ lợi ích trực tiếp của công ty con cấp 1,numeric__Tỷ lệ lợi ích trực tiếp của công ty con cấp 1_1,numeric__Tỷ lệ lợi ích của Tập đoàn,numeric__Tỷ lệ lợi ích của Tập đoàn_1
STT,STT,STT,Công ty con cấp 2,Hoạt động chính,31/12/2016,1/1/2016,31/12/2016,1/1/2016,,,,,,
Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,,,,,,
7,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > 7,7,Công ty Quản lý Khai thácKhu công nghiệp Phố Nôi A,"Xây dựng công trình dân dụng, công nghiệp, kinh doanh bất động sản thuộc quyền sở hữu hoặc đi thuê, cho thuê nhà xưởng, văn phòng, đầu tư và xây dựng đồng bộ hạ tầng kỹ thuật, kinh doanh nước sạch, thu gom rác thải, khai thác, xử lý và cung cấp nước và nhà hàng.",100%,100%,"99,67%","99,67%",,,1.0,1.0,0.9967,0.9967
8,Công ty con của Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > 8,8,Công ty TNHH Quản lýKhai thác Khu côngnghiệp Hòa Mạc,"Xây dựng công trình dân dụng, công nghiệp, kinh doanh bất động sản thuộc quyền sở hữu hoặc đi thuê, cho thuê nhà xưởng, văn phòng, đầu tư và xây dựng đồng bộ hạ tầng kỹ thuật, kinh doanh nước sạch, thu gom rác thải, khai thác, xử lý và cung cấp nước.",100%,100%,"99,67%","99,67%",,,1.0,1.0,0.9967,0.9967
Công ty con của Công ty CP Golden Gain Việt Nam,Công ty con của Công ty CP Golden Gain Việt Nam,Công ty con của Công ty CP Golden Gain Việt Nam,Công ty con của Công ty CP Golden Gain Việt Nam,Công ty con của Công ty CP Golden Gain Việt Nam,Công ty con của Công ty CP Golden Gain Việt Nam,Công ty con của Công ty CP Golden Gain Việt Nam,Công ty con của Công ty CP Golden Gain Việt Nam,Công ty con của Công ty CP Golden Gain Việt Nam,,,,,,
9,Công ty con của Công ty CP Golden Gain Việt Nam > 9,9,Công ty CP Đầu tư và Dịch vụ Hà Nội,"Hoạt động thể thao, giải trí, tennis, cầu lông, bida, boi, thể dục thể hình, games, bất động sản.","95,27%","95,27%","95,26%","95,26%",,,0.9527,0.9527,0.9526,0.9526
10,Công ty con của Công ty CP Golden Gain Việt Nam > 10,10,Công ty CP Vận tải và Dịch vụThương mại Hà Nội,"Vận tải hàng hóa bằng ô tô, văn tải khách liên tính bằng ô tô, sửa chữa máy móc, thiết bị, dịch vụ lữ hành nội địa, đại lý kinh doanh xăng dầu, dịch vụ đại lý vận tải và dịch vụ trông giữ xe ô tô, văn phòng, kho bãi và bất động sản.","99,90%","99,90%","99,89%","99,89%",,,0.9990000000000001,0.9990000000000001,0.9989,0.9989
Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát,,,,,,
11,Công ty con của Công ty TNHH Một thành viên Thép Hòa Phát > 11,11,Công ty TNHH MTVHòa Phát Bình Định,"Sản xuất sắt, thép, gang; bản buôn kím loại và quặng kím loại.",100%,100%,100%,100%,,,1.0,1.0,1.0,1.0
