row_label_raw,row_label_full,col_0,31/12/2016VND,1/1/2016VND,numeric__31/12/2016VND,numeric__1/1/2016VND
Tiền điện,Tiền điện,Tiền điện,32.268.597.568,36.513.158.033,32268597568.0,36513158033.0
Chi phí khuyến mại,Chi phí khuyến mại,Chi phí khuyến mại,62.560.595.468,26.614.711.130,62560595468.0,26614711130.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,16.930.433.412,18.514.828.201,16930433412.0,18514828201.0
Phí cấp quyền khai thác khoáng sản,Phí cấp quyền khai thác khoáng sản,Phí cấp quyền khai thác khoáng sản,1.388.340.138,9.085.228.848,1388340138.0,9085228848.0
Phí vận chuyển,Phí vận chuyển,Phí vận chuyển,5.920.240.515,2.864.387.729,5920240515.0,2864387729.0
Phí sử dụng thông tin thảm dò địa chất,Phí sử dụng thông tin thảm dò địa chất,Phí sử dụng thông tin thảm dò địa chất,1.422.758.863,1.402.755.548,1422758863.0,1402755548.0
Chi phí xây dựng cơ bản hình thành tải sản cố định,Chi phí xây dựng cơ bản hình thành tải sản cố định,Chi phí xây dựng cơ bản hình thành tải sản cố định,26.672.368.281,,26672368281.0,
Lương và thương,Lương và thương,Lương và thương,2.517.176.890,1.972.044.207,2517176890.0,1972044207.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,9.925.921.394,9.789.271.254,9925921394.0,9789271254.0
,,,159.606.432.529,106.756.384.950,159606432529.0,106756384950.0
