row_label_raw,row_label_full,col_0,Thuyết minh,31/12/2016Triệu VND,1/1/2016Triệu VND,numeric__Thuyết minh,numeric__31/12/2016Triệu VND,numeric__1/1/2016Triệu VND
Tiền gửi ngân hàng và các khoản tương đương tiền,Tiền gửi ngân hàng và các khoản tương đương tiền,Tiền gửi ngân hàng và các khoản tương đương tiền,(a),4.545.977,2.365.397,,4545977.0,2365397.0
Đầu tư nắm giữ đến ngày đáo hạn ngắn hạn và dài hạn,Đầu tư nắm giữ đến ngày đáo hạn ngắn hạn và dài hạn,Đầu tư nắm giữ đến ngày đáo hạn ngắn hạn và dài hạn,(b),753.389,841.132,,753389.0,841132.0
Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác,Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác,Phải thu ngắn hạn của khách hàng và phải thu ngắn và dài hạn khác,(c),1.696.289,1.225.263,,1696289.0,1225263.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,,2.500,5.000,,2500.0,5000.0
,,,,6.998.155,4.436.792,,6998155.0,4436792.0
