row_label_raw,row_label_full,col_0,Các khoản dự phòng,Tổng cộng,numeric__Các khoản dự phòng,numeric__Tổng cộng
,,,VND,VND,,
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,117.752.999.916,117.752.999.916,117752999916.0,117752999916.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,50.750.666.653,50.750.666.653,50750666653.0,50750666653.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,168.503.666.569,168.503.666.569,168503666569.0,168503666569.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,13.496.787.799,13.496.787.799,13496787799.0,13496787799.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,182.000.454.368,182.000.454.368,182000454368.0,182000454368.0
