row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a) Phải trả ngắn hạn khác,a) Phải trả ngắn hạn khác,a) Phải trả ngắn hạn khác,a) Phải trả ngắn hạn khác,a) Phải trả ngắn hạn khác,,
Cổ tức phải trả,a) Phải trả ngắn hạn khác > Cổ tức phải trả,Cổ tức phải trả,3.873.578.404,3.373.837.955,3873578404.0,3373837955.0
Tổng Công ty Tư vấn Thiết kế Đầu khí - CTCP (ii),a) Phải trả ngắn hạn khác > Tổng Công ty Tư vấn Thiết kế Đầu khí - CTCP (ii),Tổng Công ty Tư vấn Thiết kế Đầu khí - CTCP (ii),156.613.644.066,155.078.782.366,156613644066.0,155078782366.0
Công ty Cổ phần Địa ốc Phú Long (ii),a) Phải trả ngắn hạn khác > Công ty Cổ phần Địa ốc Phú Long (ii),Công ty Cổ phần Địa ốc Phú Long (ii),81.139.202.347,80.168.200.236,81139202347.0,80168200236.0
Tập đoàn Đầu khí Việt Nam (iii),a) Phải trả ngắn hạn khác > Tập đoàn Đầu khí Việt Nam (iii),Tập đoàn Đầu khí Việt Nam (iii),-,22.068.726.543,,22068726543.0
Chiết khấu doanh thu vận chuyển khí Nam Côn Sơn,a) Phải trả ngắn hạn khác > Chiết khấu doanh thu vận chuyển khí Nam Côn Sơn,Chiết khấu doanh thu vận chuyển khí Nam Côn Sơn,348.065.220.579,269.189.139.972,348065220579.0,269189139972.0
Phải trả nhà thầu xây dựng cơ bản (i),a) Phải trả ngắn hạn khác > Phải trả nhà thầu xây dựng cơ bản (i),Phải trả nhà thầu xây dựng cơ bản (i),253.958.496.577,-,253958496577.0,
"Nhận ký quỹ, ký cược ngắn hạn","a) Phải trả ngắn hạn khác > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",44.902.529.972,38.951.616.348,44902529972.0,38951616348.0
Phải trả hàng vay,a) Phải trả ngắn hạn khác > Phải trả hàng vay,Phải trả hàng vay,20.693.196.232,5.951.213.615,20693196232.0,5951213615.0
Các khoản khác,a) Phải trả ngắn hạn khác > Các khoản khác,Các khoản khác,119.945.644.087,83.608.397.218,119945644087.0,83608397218.0
,,,1.029.191.512.264,658.389.914.253,1029191512264.0,658389914253.0
Phải trả ngắn hạn khác các bên liên quan(chi tiết trình bày tại Thuyết minh số 39),a) Phải trả ngắn hạn khác > Phải trả ngắn hạn khác các bên liên quan(chi tiết trình bày tại Thuyết minh số 39),Phải trả ngắn hạn khác các bên liên quan(chi tiết trình bày tại Thuyết minh số 39),156.613.644.066,177.147.508.909,156613644066.0,177147508909.0
b) Phải trả dài hạn khác,b) Phải trả dài hạn khác,b) Phải trả dài hạn khác,b) Phải trả dài hạn khác,b) Phải trả dài hạn khác,,
"Nhận ký quỹ, ký cược vỏ bình ga","b) Phải trả dài hạn khác > Nhận ký quỹ, ký cược vỏ bình ga","Nhận ký quỹ, ký cược vỏ bình ga",82.519.613.202,243.307.739.992,82519613202.0,243307739992.0
Các khoản khác,b) Phải trả dài hạn khác > Các khoản khác,Các khoản khác,4.422.194.519,3.830.122.286,4422194519.0,3830122286.0
,,,86.941.807.721,247.137.862.278,86941807721.0,247137862278.0
