row_label_raw,row_label_full,Ông Dương Mạnh Sơn,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Nguyễn Thanh Nghị,Ông Nguyễn Thanh Nghị,Ông Nguyễn Thanh Nghị,Phó Tổng Giám đốc,
Ông Bùi Ngọc Quang,Ông Bùi Ngọc Quang,Ông Bùi Ngọc Quang,Phó Tổng Giám đốc,
Ông Nguyễn Quốc Huy,Ông Nguyễn Quốc Huy,Ông Nguyễn Quốc Huy,Phó Tổng Giám đốc,
Ông Phạm Đăng Nam,Ông Phạm Đăng Nam,Ông Phạm Đăng Nam,Phó Tổng Giám đốc,
Ông Nguyễn Thanh Bình,Ông Nguyễn Thanh Bình,Ông Nguyễn Thanh Bình,Phó Tổng Giám đốc (bổ nhiệm ngày 17 tháng 7 năm 2019),
Ông Hoàng Văn Quang,Ông Hoàng Văn Quang,Ông Hoàng Văn Quang,Phó Tổng Giám đốc (bổ nhiệm ngày 18 tháng 02 năm 2020),
Ông Huỳnh Quang Hải,Ông Huỳnh Quang Hải,Ông Huỳnh Quang Hải,Phó Tổng Giám đốc (bổ nhiệm ngày 19 tháng 02 năm 2020),
Ông Nguyễn Mậu Dũng,Ông Nguyễn Mậu Dũng,Ông Nguyễn Mậu Dũng,Phó Tổng Giám đốc (miễn nhiệm ngày 29 tháng 7 năm 2019),
Ông Hồ Tùng Vũ,Ông Hồ Tùng Vũ,Ông Hồ Tùng Vũ,Phó Tổng Giám đốc (miễn nhiệm ngày 01 tháng 9 năm 2019),
