row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Địa chỉ trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty Cổ phầnDây cấp Điện Việt Nam (""Cadivi"")","91,64%","91,64%","Số 70-72 Nam Kỳ Khởi Nghĩa, Quận 1, thành phố Hồ Chí Minh",Sản xuất kinh doanh dây và cấp điện,,0.9164,0.9164,,
2,2,2,"Công ty Cổ phầnChế tạo Điện cơ Hà Nội (""HEM"")","66,16%","66,16%","Km12 đường Cầu Diễn, phường Phúc Diễn, quận Bắc Tử Liêm, thành phố Hà Nội","Sản xuất, chế tạo, kinh doanh động cơ điện và thiết bị điện",,0.6616,0.6616,,
3,3,3,"Công ty Cổ phầnThiết bị Điện (""Thibidi"")","78,52%","78,52%","Đường số 09, KCN Biên Hòa 1, Đồng Nai","Sản xuất, chế tạo, kinh doanh máy biến áp và thiết bị điện",,0.7852,0.7852,,
4,4,4,"Công ty TNHH Thiết bị Đo điện EMIC (""Gelex Emic"")",100%,100%,"Số 52 Lê Đại Hành, quận Hai Bà Trưng, thành phố Hà Nội","Sản xuất, chế tạo, kinh doanh thiết bị đo điện",,1.0,1.0,,
