row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước(Trình bày lại)
"Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay",162.167.815.810,187.702.172.461,162167815810.0,187702172461.0
Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,53.546.017.275,31.391.912.082,53546017275.0,31391912082.0
Lợi nhuận từ thanh lý các khoản đầu tư (*),Lợi nhuận từ thanh lý các khoản đầu tư (*),Lợi nhuận từ thanh lý các khoản đầu tư (*),193.118.660.082,2.625.050.612,193118660082.0,2625050612.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",100.457.552.864,63.984.043.417,100457552864.0,63984043417.0
Lãi do đánh giá lại khoản đầu tư nằm giữ trước ngày chi phối vào công ty con (**),Lãi do đánh giá lại khoản đầu tư nằm giữ trước ngày chi phối vào công ty con (**),Lãi do đánh giá lại khoản đầu tư nằm giữ trước ngày chi phối vào công ty con (**),237.718.233.529,31.146.949.743,237718233529.0,31146949743.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,8.127.496.997,4.905.830.738,8127496997.0,4905830738.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,1.465.798.683,-,1465798683.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,756.601.575.240,321.755.959.053,756601575240.0,321755959053.0
