row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Phải thu tiền đặtcọc/hợp tác kinh doanhmua cổ phần (i),Phải thu tiền đặtcọc/hợp tác kinh doanhmua cổ phần (i),Phải thu tiền đặtcọc/hợp tác kinh doanhmua cổ phần (i),855.603.950.000,-,947.258.640.000,-,855603950000.0,,947258640000.0,
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,53.109.364.258,(1.430.246.060),29.481.714.082,(1.430.246.060),53109364258.0,-1430246060.0,29481714082.0,-1430246060.0
Phải thu tiền lãi từ hoạtđộng đầu tư,Phải thu tiền lãi từ hoạtđộng đầu tư,Phải thu tiền lãi từ hoạtđộng đầu tư,50.758.469.850,(94.500.000),52.136.498.968,(67.500.000),50758469850.0,-94500000.0,52136498968.0,-67500000.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",67.203.898.039,-,37.256.604.996,-,67203898039.0,,37256604996.0,
Phải thu cổ tức,Phải thu cổ tức,Phải thu cổ tức,-,-,2.764.855.000,-,,,2764855000.0,
Phải thu khác,Phải thu khác,Phải thu khác,66.945.749.619,(3.027.114.324),55.629.208.539,(3.123.214.730),66945749619.0,-3027114324.0,55629208539.0,-3123214730.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.093.621.431.766,(4.551.860.384),1.124.527.521.585,(4.620.960.790),1093621431766.0,-4551860384.0,1124527521585.0,-4620960790.0
