row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Địa chỉ trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty TNHH Một thành viên Năng lượng GELEX (""Năng lượng Gelex"")",100%,100%,"Số 52 Lê Đại Hành, quận Hai Bà Trung, thành phố Hà Nội",Quản lý các khoản đầu tư trong lĩnh vực năng lượng,,1.0,1.0,,
2,2,2,"Công ty TNHH Thiết bị điện GELEX (""Gelex Electric"") [trước đây là Công ty TNHH Một thành viên Thiết bị đo điện]",100%,100%,"Số 52 Lê Đại Hành, quận Hai Bà Trung, thành phố Hà Nội",Sản xuất kinh doanh và quản lý các khoản đầu tư trong lĩnh vực sản xuất thiết bị điện,,1.0,1.0,,
3,3,3,"Công ty TNHH Một thành viên GELEX Logistics (""Gelex Logistics"")",100%,100%,"70-72 Nam Kỳ Khởi Nghĩa, phường Nguyễn Thái Bình, Quận 1, thành phố Hồ Chí Minh",Quản lý các khoản đầu tư trong lĩnh vực kinh doanh dịch vụ vận tải kho bãi và lưu giữ hàng hóa,,1.0,1.0,,
4,4,4,"Công ty TNHH Một thành viên GELEX Land (""Gelex Land"")",100%,100%,"Số 52 Lê Đại Hành, quận Hai Bà Trung, thành phố Hà Nội",Kinh doanh bất động sản,,1.0,1.0,,
5,5,5,"Công ty TNHH GELEX Campuchia (""Gelex Campuchia"")",100%,100%,"Số 4B đường 564, Phnom Penh, Campuchia","Kinh doanh, phân phối sản phẩm thiết bị điện",,1.0,1.0,,
