row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn hoạt động sản xuất và kinh doanh thiết bị điện,Giá vốn hoạt động sản xuất và kinh doanh thiết bị điện,Giá vốn hoạt động sản xuất và kinh doanh thiết bị điện,9.752.762.614.401,8.843.339.920.159,9752762614401.0,8843339920159.0
Giá vốn dịch vụ vận tải và kho vận cung cấp,Giá vốn dịch vụ vận tải và kho vận cung cấp,Giá vốn dịch vụ vận tải và kho vận cung cấp,1.263.856.692.030,888.260.892.569,1263856692030.0,888260892569.0
Giá vốn sản xuất và kinh doanh măng năng lượng,Giá vốn sản xuất và kinh doanh măng năng lượng,Giá vốn sản xuất và kinh doanh măng năng lượng,233.857.407.592,78.536.335.891,233857407592.0,78536335891.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,232.966.708.266,187.680.402.948,232966708266.0,187680402948.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,11.483.443.422.289,9.997.817.551.567,11483443422289.0,9997817551567.0
