row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,266.980.538.712,344.630.758.045,266980538712.0,344630758045.0
Điều chỉnh chi phí thuế TNDN trích (thừa)/thiếu năm trước,Điều chỉnh chi phí thuế TNDN trích (thừa)/thiếu năm trước,Điều chỉnh chi phí thuế TNDN trích (thừa)/thiếu năm trước,(6.620.358.858),2.256.361.134,-6620358858.0,2256361134.0
Thu nhập chi phí thuế TNDN hoãn lại,Thu nhập chi phí thuế TNDN hoãn lại,Thu nhập chi phí thuế TNDN hoãn lại,(10.770.230.430),(108.369.094.148),-10770230430.0,-108369094148.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,249.589.949.424,238.518.025.031,249589949424.0,238518025031.0
