row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Công ty Cổ phần Kim loại màu Ngọc Sơn,Công ty Cổ phần Kim loại màu Ngọc Sơn,Công ty Cổ phần Kim loại màu Ngọc Sơn,106.348.046.487,-,106.348.046.487,-,106348046487.0,,106348046487.0,
Công ty Cổ phần Xuất nhập khẩu Hà Việt,Công ty Cổ phần Xuất nhập khẩu Hà Việt,Công ty Cổ phần Xuất nhập khẩu Hà Việt,15.759.439.543,-,15.759.439.543,-,15759439543.0,,15759439543.0,
Công ty TNHH Vật liệu Điện Thiên Phong,Công ty TNHH Vật liệu Điện Thiên Phong,Công ty TNHH Vật liệu Điện Thiên Phong,14.095.503.040,-,14.105.503.040,-,14095503040.0,,14105503040.0,
Các khoản khác,Các khoản khác,Các khoản khác,92.908.633.075,8.839.147.006,152.768.220.534,42.252.167.764,92908633075.0,8839147006.0,152768220534.0,42252167764.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,229.111.622.145,8.839.147.006,288.981.209.604,42.252.167.764,229111622145.0,8839147006.0,288981209604.0,42252167764.0
