row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi số,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi số,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi số,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi số
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),11.113.300.000,11.113.300.000,14.058.158.333,14.058.158.333,11113300000.0,11113300000.0,14058158333.0,14058158333.0
Đầu tư trái phiếu (**),Đầu tư trái phiếu (**),Đầu tư trái phiếu (**),168.101.301.370,168.101.301.370,356.140.000.000,356.140.000.000,168101301370.0,168101301370.0,356140000000.0,356140000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,179.214.601.370,179.214.601.370,370.198.158.333,370.198.158.333,179214601370.0,179214601370.0,370198158333.0,370198158333.0
