row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Phải trả người bán,Phải trả người bán,Phải trả người bán,1.825.394.655.052,1.825.394.655.052,793.121.227.710,793.121.227.710,1825394655052.0,1825394655052.0,793121227710.0,793121227710.0
- Công ty LS Nikko Cooper Inc,- Công ty LS Nikko Cooper Inc,- Công ty LS Nikko Cooper Inc,936.161.405.673,936.161.405.673,123.229.240.206,123.229.240.206,936161405673.0,936161405673.0,123229240206.0,123229240206.0
"- Công ty Mitsui & Co., Ltd","- Công ty Mitsui & Co., Ltd","- Công ty Mitsui & Co., Ltd",152.877.856.052,152.877.856.052,-,-,152877856052.0,152877856052.0,,
- Khác,- Khác,- Khác,736.355.393.327,736.355.393.327,669.891.987.504,669.891.987.504,736355393327.0,736355393327.0,669891987504.0,669891987504.0
Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),221.463.184.619,221.463.184.619,57.295.942.988,57.295.942.988,221463184619.0,221463184619.0,57295942988.0,57295942988.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.046.857.839.671,2.046.857.839.671,850.417.170.698,850.417.170.698,2046857839671.0,2046857839671.0,850417170698.0,850417170698.0
