row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,8.104.003.384.888,7.447.578.048.018,,,8104003384888.0,7447578048018.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,923.667.098.002,1.097.517.266.477,,5.0,923667098002.0,1097517266477.0
111,111,111,1. Tiền,5,674.299.498.002,603.601.059.404,,5.0,674299498002.0,603601059404.0
112,112,112,2. Các khoản tương đương tiền,5,249.367.600.000,493.916.207.073,,5.0,249367600000.0,493916207073.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,1.863.955.085.242,1.546.228.259.969,,6.0,1863955085242.0,1546228259969.0
121,121,121,1. Chứng khoán kinh doanh,6,1.437.174.593.265,909.595.972.003,,6.0,1437174593265.0,909595972003.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,6,(13.797.519.588),(35.636.875.956),,6.0,-13797519588.0,-35636875956.0
123,123,123,3. Đầu tư nắm giữ đến ngày đáo hạn,6,440.578.011.565,672.269.163.922,,6.0,440578011565.0,672269163922.0
130,130,130,III. Các khoản phải thu ngắn hạn,,3.084.065.645.499,2.906.643.629.169,,,3084065645499.0,2906643629169.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,2.028.883.831.172,1.860.671.443.645,,7.0,2028883831172.0,1860671443645.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,177.678.908.481,63.610.678.720,,7.0,177678908481.0,63610678720.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,4.000.000.000,104.200.000.000,,7.0,4000000000.0,104200000000.0
136,136,136,4. Phải thu ngắn hạn khác,8,1.093.621.431.766,1.124.527.521.585,,8.0,1093621431766.0,1124527521585.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,8,(220.272.475.139),(246.729.041.840),,8.0,-220272475139.0,-246729041840.0
139,139,139,6. Tài sản thiếu chờ xử lý,8,153.949.219,363.027.059,,8.0,153949219.0,363027059.0
140,140,140,IV. Hàng tồn kho,10,2.111.126.553.972,1.854.862.342.903,,10.0,2111126553972.0,1854862342903.0
141,141,141,1. Hàng tồn kho,10,2.132.225.476.583,1.869.533.076.685,,10.0,2132225476583.0,1869533076685.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,10,(21.098.922.611),(14.670.733.782),,10.0,-21098922611.0,-14670733782.0
150,150,150,V. Tài sản ngắn hạn khác,,121.189.002.173,42.326.549.500,,,121189002173.0,42326549500.0
151,151,151,1. Chi phí trả trước ngắn hạn,,22.061.300.137,15.748.235.351,,,22061300137.0,15748235351.0
152,152,152,2. Thuế GTGT được khấu trừ,,89.059.897.616,14.874.139.858,,,89059897616.0,14874139858.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,10.067.804.420,11.704.174.291,,,10067804420.0,11704174291.0
