row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,Chứng khoán kinh doanh:,,,,,,
- Trải phiếu (i),Chứng khoán kinh doanh: > - Trải phiếu (i),- Trải phiếu (i),1.234.131.324.943,1.234.131.324.943,-,628.146.597.200,628.146.597.200,-,1234131324943.0,1234131324943.0,,628146597200.0,628146597200.0,
- Chứng chỉ quỹ (ii),Chứng khoán kinh doanh: > - Chứng chỉ quỹ (ii),- Chứng chỉ quỹ (ii),50.000.000.000,50.000.000.000,-,50.000.000.000,50.000.000.000,-,50000000000.0,50000000000.0,,50000000000.0,50000000000.0,
- Ủy thác đầu tư (iii),Chứng khoán kinh doanh: > - Ủy thác đầu tư (iii),- Ủy thác đầu tư (iii),152.359.395.764,138.679.395.764,(13.680.000.000),124.903.826.847,101.929.470.527,(22.974.356.320),152359395764.0,138679395764.0,-13680000000.0,124903826847.0,101929470527.0,-22974356320.0
- Chứng khoán niêm yết,Chứng khoán kinh doanh: > - Chứng khoán niêm yết,- Chứng khoán niêm yết,127.872.558,10.352.970,(117.519.588),105.989.547.956,96.037.048.320,(12.662.519.636),127872558.0,10352970.0,-117519588.0,105989547956.0,96037048320.0,-12662519636.0
- Chứng khoán chưa niêm yết,Chứng khoán kinh doanh: > - Chứng khoán chưa niêm yết,- Chứng khoán chưa niêm yết,556.000.000,556.000.000,-,556.000.000,556.000.000,-,556000000.0,556000000.0,,556000000.0,556000000.0,
TỔNG CỘNG,Chứng khoán kinh doanh: > TỔNG CỘNG,TỔNG CỘNG,1.437.174.593.265,1.423.377.073.677,(13.797.519.588),909.595.972.003,876.669.116.047,(35.636.875.956),1437174593265.0,1423377073677.0,-13797519588.0,909595972003.0,876669116047.0,-35636875956.0
