row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 12.239.590.669,Số phải nộp trong năm > 521.028.148.137,Số đã nộp trong năm > (513.938.227.730),Số cuối năm > 19.329.511.076,numeric__Số đầu năm > 12.239.590.669,numeric__Số phải nộp trong năm > 521.028.148.137,numeric__Số đã nộp trong năm > (513.938.227.730),numeric__Số cuối năm > 19.329.511.076
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,54.429.726.345,267.095.597.048,(219.651.170.282),101.874.153.111,54429726345.0,267095597048.0,-219651170282.0,101874153111.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,4.368.171.030,56.410.346.057,(51.198.672.539),9.579.844.548,4368171030.0,56410346057.0,-51198672539.0,9579844548.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",5.897.807.483,84.999.678.057,(70.903.188.676),19.994.296.864,5897807483.0,84999678057.0,-70903188676.0,19994296864.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,76.935.295.527,929.533.769.299,(855.691.259.227),150.777.805.599,76935295527.0,929533769299.0,-855691259227.0,150777805599.0
