row_label_raw,row_label_full,col_0,Từ 01/04/2016đến 31/12/2016VND,Từ 01/01/2016đến 31/03/2016VND,numeric__Từ 01/04/2016đến 31/12/2016VND,numeric__Từ 01/01/2016đến 31/03/2016VND
Giá vốn của hàng hoá đã bán,Giá vốn của hàng hoá đã bán,Giá vốn của hàng hoá đã bán,605.288.375.976,220.873.011.768,605288375976.0,220873011768.0
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,6.420.179.914.098,1.422.597.162.101,6420179914098.0,1422597162101.0
,,,7.025.468.290.074,1.643.470.173.869,7025468290074.0,1643470173869.0
