row_label_raw,row_label_full,col_0,31/12/2016 > Giá trị VND,31/12/2016 > Dự phòng VND,01/04/2016 > Giá trị VND,01/04/2016 > Dự phòng VND,numeric__31/12/2016 > Giá trị VND,numeric__31/12/2016 > Dự phòng VND,numeric__01/04/2016 > Giá trị VND,numeric__01/04/2016 > Dự phòng VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,815.035.748.033,-,753.797.103.703,-,815035748033.0,,753797103703.0,
- Phải thu tài sản khu bay đầu tư trong giai đoạn từ 01/04/2016 đến 31/12/2016,- Phải thu tài sản khu bay đầu tư trong giai đoạn từ 01/04/2016 đến 31/12/2016,- Phải thu tài sản khu bay đầu tư trong giai đoạn từ 01/04/2016 đến 31/12/2016,275.766.868.471,-,-,-,275766868471.0,,,
- Phải thu lãi tiền gửi có kỳ hạn,- Phải thu lãi tiền gửi có kỳ hạn,- Phải thu lãi tiền gửi có kỳ hạn,390.269.777.790,-,476.396.596.433,-,390269777790.0,,476396596433.0,
- Phải thu Công ty Cổ phần Đầu tư TCP phần giá trị tài sản bàn giao xây dựng nhà xe Tân Sơn Nhất,- Phải thu Công ty Cổ phần Đầu tư TCP phần giá trị tài sản bàn giao xây dựng nhà xe Tân Sơn Nhất,- Phải thu Công ty Cổ phần Đầu tư TCP phần giá trị tài sản bàn giao xây dựng nhà xe Tân Sơn Nhất,37.968.352.085,-,37.883.556.588,-,37968352085.0,,37883556588.0,
- Tạm ứng kinh phí giải phóng mặt bằng cho công trình xây dựng,- Tạm ứng kinh phí giải phóng mặt bằng cho công trình xây dựng,- Tạm ứng kinh phí giải phóng mặt bằng cho công trình xây dựng,18.108.179.654,-,68.300.255.674,-,18108179654.0,,68300255674.0,
+ Phải thu của Sở xây dựng Gia Lai,+ Phải thu của Sở xây dựng Gia Lai,+ Phải thu của Sở xây dựng Gia Lai,18.108.179.654,-,28.108.179.654,-,18108179654.0,,28108179654.0,
+ Phải thu tiền đến bù giải tóa mật bằng của TT Phát triển quỹ đất TP Đà Nẵng,+ Phải thu tiền đến bù giải tóa mật bằng của TT Phát triển quỹ đất TP Đà Nẵng,+ Phải thu tiền đến bù giải tóa mật bằng của TT Phát triển quỹ đất TP Đà Nẵng,-,-,40.192.076.020,-,,,40192076020.0,
- Phải thu về cổ phần hóa,- Phải thu về cổ phần hóa,- Phải thu về cổ phần hóa,15.445.855.839,-,8.070.579.044,-,15445855839.0,,8070579044.0,
- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,20.850.027.125,-,67.652.884.358,-,20850027125.0,,67652884358.0,
- Phân thuế GTGT đầu vào chưa kê khai khấu trừ,- Phân thuế GTGT đầu vào chưa kê khai khấu trừ,- Phân thuế GTGT đầu vào chưa kê khai khấu trừ,11.061.668.036,-,7.674.109.052,-,11061668036.0,,7674109052.0,
- Kinh phí GPMB khu đất xen ket 1.3 ha Nội Bài,- Kinh phí GPMB khu đất xen ket 1.3 ha Nội Bài,- Kinh phí GPMB khu đất xen ket 1.3 ha Nội Bài,9.996.053.500,-,9.996.053.500,-,9996053500.0,,9996053500.0,
- Phải thu bản giao Vật tư dự phòng FHS - Dự án Nhà ga hành khách CHK QT Nội Bài,- Phải thu bản giao Vật tư dự phòng FHS - Dự án Nhà ga hành khách CHK QT Nội Bài,- Phải thu bản giao Vật tư dự phòng FHS - Dự án Nhà ga hành khách CHK QT Nội Bài,6.325.024.125,-,6.325.024.125,-,6325024125.0,,6325024125.0,
- Phải thu tiền bồi thường bảo hiểm,- Phải thu tiền bồi thường bảo hiểm,- Phải thu tiền bồi thường bảo hiểm,2.827.530.317,-,2.727.583.172,-,2827530317.0,,2727583172.0,
- Bảo hiểm xã hội,- Bảo hiểm xã hội,- Bảo hiểm xã hội,191.609.289,,1.565.357.815,-,191609289.0,,1565357815.0,
- Tạm ứng,- Tạm ứng,- Tạm ứng,1.996.330.490,-,1.242.984.721,-,1996330490.0,,1242984721.0,
- Điều chỉnh các khoản chênh lệch thu chi giai đoạn cổ phần hóa (cổ tức phải thu),- Điều chỉnh các khoản chênh lệch thu chi giai đoạn cổ phần hóa (cổ tức phải thu),- Điều chỉnh các khoản chênh lệch thu chi giai đoạn cổ phần hóa (cổ tức phải thu),21.501.638.200,-,-,-,21501638200.0,,,
+ Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,+ Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,+ Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,17.751.638.200,-,-,-,17751638200.0,,,
+ Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,+ Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,+ Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,3.750.000.000,-,-,-,3750000000.0,,,
- Sasco - chênh lệch đánh giá lại TSCĐ đã hết khấu hao còn sử dụng và giá trị đất tại Bà Rịa,- Sasco - chênh lệch đánh giá lại TSCĐ đã hết khấu hao còn sử dụng và giá trị đất tại Bà Rịa,- Sasco - chênh lệch đánh giá lại TSCĐ đã hết khấu hao còn sử dụng và giá trị đất tại Bà Rịa,-,-,34.990.602.020,-,,,34990602020.0,
- Chi phí liên quan đất xây dựng khu chế biến suất ăn của VINACS (bao gồm trong 1.5ha đất HGS),- Chi phí liên quan đất xây dựng khu chế biến suất ăn của VINACS (bao gồm trong 1.5ha đất HGS),- Chi phí liên quan đất xây dựng khu chế biến suất ăn của VINACS (bao gồm trong 1.5ha đất HGS),-,-,6.997.973.552,-,,,6997973552.0,
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,-,-,8.492.927.743,-,,,8492927743.0,
- Phải thu tiền bản giao Nhà VIPA cũ và Đài kiểm soát không lưu của ASCV.,- Phải thu tiền bản giao Nhà VIPA cũ và Đài kiểm soát không lưu của ASCV.,- Phải thu tiền bản giao Nhà VIPA cũ và Đài kiểm soát không lưu của ASCV.,-,-,3.921.716.500,-,,,3921716500.0,
"- Phải thu tiền vé, hoa hồng môi giới","- Phải thu tiền vé, hoa hồng môi giới","- Phải thu tiền vé, hoa hồng môi giới",-,-,203.481.441,-,,,203481441.0,
"- Ký cược, ký quỹ","- Ký cược, ký quỹ","- Ký cược, ký quỹ",6.000.000,,1.818.400,-,6000000.0,,1818400.0,
- Phải thu khác,- Phải thu khác,- Phải thu khác,2.720.833.112,-,11.353.599.565,-,2720833112.0,,11353599565.0,
Dài hạn,Dài hạn,Dài hạn,6.080.000.000,-,65.000.000,-,6080000000.0,,65000000.0,
"- Ký cược, ký quỹ","- Ký cược, ký quỹ","- Ký cược, ký quỹ",6.080.000.000,-,65.000.000,-,6080000000.0,,65000000.0,
