row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữuVND,Thặng dư vốn cổ phầnVND,Chênh lệch đánh giá lại tài sảnVND,Quỹ đầu tư phát triểnVND,Lợi nhuận sau thuế chưa phân phốiVND,Nguồn vốn đầu tư xây dựng cơ bảnVND,Quỹ hỗ trợ sắp xếp doanh nghiệpVND,CộngVND,numeric__Vốn góp của chủ sở hữuVND,numeric__Thặng dư vốn cổ phầnVND,numeric__Chênh lệch đánh giá lại tài sảnVND,numeric__Quỹ đầu tư phát triểnVND,numeric__Lợi nhuận sau thuế chưa phân phốiVND,numeric__Nguồn vốn đầu tư xây dựng cơ bảnVND,numeric__Quỹ hỗ trợ sắp xếp doanh nghiệpVND,numeric__CộngVND
01/04/2016,01/04/2016,01/04/2016,21.771.732.360.000,14.602.790.587,-,-,-,-,-,21.786.335.150.587,21771732360000.0,14602790587.0,,,,,,21786335150587.0
- Lãi trong kỳ,- Lãi trong kỳ,- Lãi trong kỳ,-,-,-,-,2.498.177.160.342,-,-,2.498.177.160.342,,,,,2498177160342.0,,,2498177160342.0
- Phân phối lợi nhuận (*),- Phân phối lợi nhuận (*),- Phân phối lợi nhuận (*),-,-,-,450.015.282.490,(738.519.883.236),-,-,(288.504.600.746),,,,450015282490.0,-738519883236.0,,,-288504600746.0
+ Trích quỹ đầu tư phát triển (20% Lợi nhuận được phân phối),+ Trích quỹ đầu tư phát triển (20% Lợi nhuận được phân phối),+ Trích quỹ đầu tư phát triển (20% Lợi nhuận được phân phối),-,-,-,450.015.282.490,(450.015.282.490),-,-,-,,,,450015282490.0,-450015282490.0,,,
"+ Trích quỹ khen thưởng, phúc lợi (2,2% tháng lương theo Quỹ lương phải trả người lao động)","+ Trích quỹ khen thưởng, phúc lợi (2,2% tháng lương theo Quỹ lương phải trả người lao động)","+ Trích quỹ khen thưởng, phúc lợi (2,2% tháng lương theo Quỹ lương phải trả người lao động)",-,-,-,-,(286.382.296.200),-,-,(286.382.296.200),,,,,-286382296200.0,,,-286382296200.0
"+ Trích quỹ thưởng Ban điều hành (1,5% tháng lương theo Quỹ lương viên chức quản lý)","+ Trích quỹ thưởng Ban điều hành (1,5% tháng lương theo Quỹ lương viên chức quản lý)","+ Trích quỹ thưởng Ban điều hành (1,5% tháng lương theo Quỹ lương viên chức quản lý)",-,-,-,-,(2.119.162.500),-,-,(2.119.162.500),,,,,-2119162500.0,,,-2119162500.0
- Giảm khác,- Giảm khác,- Giảm khác,-,-,-,-,(3.142.046),-,-,(3.142.046),,,,,-3142046.0,,,-3142046.0
31/12/2016,31/12/2016,31/12/2016,21.771.732.360.000,14.602.790.587,-,450.015.282.490,1.759.657.277.106,-,-,23.996.007.710.183,21771732360000.0,14602790587.0,,450015282490.0,1759657277106.0,,,23996007710183.0
