row_label_raw,row_label_full,Bổ sung chi phí thuê đất đến 31/12/2015,Từ 01/04/2016đến 31/12/2016VND > -,Từ 01/01/2016đến 31/03/2016VND > 98.884.258.461,numeric__Từ 01/04/2016đến 31/12/2016VND > -,numeric__Từ 01/01/2016đến 31/03/2016VND > 98.884.258.461
Chi phí khấu hao tài sản cố định chờ thanh lý,Chi phí khấu hao tài sản cố định chờ thanh lý,Chi phí khấu hao tài sản cố định chờ thanh lý,1.025.429.923,-,1025429923.0,
"Giá trị còn lại và chi phí thanh lý, nhượng bán tài sản cố định","Giá trị còn lại và chi phí thanh lý, nhượng bán tài sản cố định","Giá trị còn lại và chi phí thanh lý, nhượng bán tài sản cố định",605.978.123,1.269.576.935,605978123.0,1269576935.0
"Giá trị vật tư, nhiên liệu bàn giao cho Sags","Giá trị vật tư, nhiên liệu bàn giao cho Sags","Giá trị vật tư, nhiên liệu bàn giao cho Sags",1.133.377.947,-,1133377947.0,
Chi phí phạt và lãi chậm nộp,Chi phí phạt và lãi chậm nộp,Chi phí phạt và lãi chậm nộp,219.472.232,7.410.638.396,219472232.0,7410638396.0
Chi phí xử lý các công trình dùng thực hiện,Chi phí xử lý các công trình dùng thực hiện,Chi phí xử lý các công trình dùng thực hiện,-,24.894.594.411,,24894594411.0
Chi phí khác,Chi phí khác,Chi phí khác,444.631.500,5.074.777.197,444631500.0,5074777197.0
,,,3.428.889.725,137.533.845.400,3428889725.0,137533845400.0
